GEL-Breast_common_DBS11	GEL-Breast_common_DBS13	GEL-Breast_common_DBS20	GEL-Breast_rare_DBS17	GEL-Breast_rare_DBS28	GEL-Breast_rare_DBS2	GEL-Breast_rare_DBS1	GEL-Breast_rare_DBS12	GEL-Breast_rare_DBS7	GEL-Breast_rare_DBS18	GEL-Breast_rare_DBS19	GEL-Breast_rare_DBS5	GEL-Ovary_common_DBS13+20	GEL-Ovary_common_DBS20	GEL-Ovary_rare_DBS28	GEL-Ovary_rare_DBS5	GEL-Ovary_rare_DBS14	GEL-Ovary_rare_DBS10	GEL-Kidney_common_DBS15	GEL-Kidney_common_DBS13	GEL-Kidney_rare_DBS2	GEL-Kidney_rare_DBS28	GEL-Kidney_rare_DBS5	GEL-Kidney_rare_DBS11	GEL-Kidney_rare_DBS8	GEL-Colorectal_common_DBS2	GEL-Colorectal_common_DBS20	GEL-Colorectal_rare_DBS38	GEL-Colorectal_rare_DBS25	GEL-Colorectal_rare_DBS5_a	GEL-Colorectal_rare_DBS28	GEL-Colorectal_rare_DBS8	GEL-Colorectal_rare_DBS8+28	GEL-Colorectal_rare_DBS10	GEL-Colorectal_rare_DBS3	GEL-Colorectal_rare_DBS5+25	GEL-Colorectal_rare_DBS27	GEL-Colorectal_rare_DBS26	GEL-Colorectal_rare_DBS1	GEL-Colorectal_rare_DBS5_b	GEL-Bone_SoftTissue_common_DBS13+20	GEL-Bone_SoftTissue_rare_DBS1	GEL-Bone_SoftTissue_rare_DBS18	GEL-Bone_SoftTissue_rare_DBS5	GEL-Bone_SoftTissue_rare_DBS19	GEL-Bone_SoftTissue_rare_DBS28	GEL-Lung_common_DBS2	GEL-Lung_common_DBS13+20	GEL-Lung_rare_DBS28	GEL-Lung_rare_DBS27	GEL-Lung_rare_DBS18	GEL-Lung_rare_DBS1	GEL-Uterus_common_DBS13+20	GEL-Uterus_rare_DBS28	GEL-Uterus_rare_DBS14	GEL-Uterus_rare_DBS10	GEL-Uterus_rare_DBS29	GEL-Uterus_rare_DBS16	GEL-Uterus_rare_DBS3	GEL-Uterus_rare_DBS18	GEL-Uterus_rare_DBS5	GEL-CNS_common_DBS13+20	GEL-CNS_rare_DBS1	GEL-CNS_rare_DBS14	GEL-CNS_rare_DBS2	GEL-Prostate_common_DBS13+20	GEL-Prostate_rare_DBS28	GEL-Bladder_common_DBS11	GEL-Bladder_common_DBS2	GEL-Bladder_rare_DBS20	GEL-Bladder_rare_DBS5	GEL-Bladder_rare_DBS15	GEL-Bladder_rare_DBS28	GEL-Bladder_rare_DBS18	GEL-Bladder_rare_DBS12	GEL-Skin_common_DBS1	GEL-Stomach_common_DBS13+20	GEL-Stomach_common_DBS26	GEL-Stomach_rare_DBS5	GEL-Stomach_rare_DBS39	GEL-Stomach_rare_DBS18	GEL-Stomach_rare_DBS13+25	GEL-Stomach_rare_DBS28	GEL-Stomach_rare_DBS13+19+20	GEL-NET_common_DBS2	GEL-NET_rare_DBS20	GEL-NET_rare_DBS1	GEL-NET_rare_DBS28	GEL-NET_rare_DBS4	GEL-Pancreas_common_DBS13+20	GEL-Pancreas_rare_DBS25	GEL-Pancreas_rare_DBS28	GEL-Biliary_common_DBS13	GEL-Biliary_rare_DBS25	GEL-Biliary_rare_DBS16+20	GEL-Liver_common_DBS13	GEL-Liver_rare_DBS20	GEL-Lymphoid_common_DBS11+13+20	GEL-Lymphoid_rare_DBS1	GEL-Lymphoid_rare_DBS30	GEL-Lymphoid_rare_DBS22	GEL-Lymphoid_rare_DBS5	GEL-Oral_Oropharyngeal_common_DBS4	GEL-Oral_Oropharyngeal_common_DBS11	GEL-Oral_Oropharyngeal_common_DBS13	GEL-Oral_Oropharyngeal_rare_DBS2	GEL-Oral_Oropharyngeal_rare_DBS1	GEL-Oral_Oropharyngeal_rare_DBS5_a	GEL-Oral_Oropharyngeal_rare_DBS5_b	GEL-Oral_Oropharyngeal_rare_DBS16	GEL-Oral_Oropharyngeal_rare_DBS36
TG>AT	0.00512047848118443	0.0314458347355768	0.0232186424710315	0.00778721213463908	0.00139889060278368	0.0184947879688025	0.00427513521674932	0.00304704280305934	0	0.0549221779513945	0.00271481118920871	0.0240058565988833	0.0127253677468975	0.0334951262409342	0.00159145392702563	0.045700726134299	4.84900044157547e-13	1.54170983927767e-09	0.0303643565218023	0.016830536778814	0.00775015403560936	7.137125333291e-05	0.0300747948559941	5.8559454889003e-06	0.0169508688628165	0.0254107511708597	0.0249426639503188	0.000103584022542849	0.0108585718379622	0.0359331732205322	0.00186254876296331	0.0139282181054952	0.00730810445824185	0.000903676939511405	0.00109832244864065	0.0237325390531912	3.08075396333968e-05	0.0321701229010646	0.0022161578560217	0.02292587541671	0.0226036319056011	0.00229955922807012	0.0462632057692009	0.0604507584610998	1.16047505509622e-06	0.000978999290658707	0.0140009560907935	0.0822156762912682	0.00268957845533126	0.00537568093369663	0.000276912902226073	4.10181827351301e-08	0.03	0.00191361185700982	0.00188763696430619	6.62453690146511e-11	6.93410838670621e-10	0.0223775293534443	3.97434495145937e-07	0.0115337837180107	0.0355921386029705	0.0396409872849664	0.00367786936559648	0.000596063666498726	0.0395616980634744	0.0349462365591398	0.0035665080636699	0.0201756911776704	0.00818650256069989	0.0352104158221307	0.037957264148654	0.0235829202377554	0.00123107008591856	0.0122765047062491	0.0143441073707712	0.00890663390663391	0.0315666038101262	0.0146091041023494	0.0157276520292496	0.0184445233651098	0.0199684735707328	0.0401522940221663	0.000598020105944514	0.0400211891696834	0.0378901842798044	0.019761110083643	0.00382840202019543	0.00703291711481918	0.00856363943516005	0.012924071082391	0.0434782608773075	0.0145413563569297	0	0.0421119549683399	0.05665800038035	0.00988142292490118	0.0524951664187169	0.0173010380622837	0.0151766235644937	0.0227858503068355	0.00174176223705726	0.0608177029186737	0.00909770332954816	2.86690100985244e-17	0.0505253685755288	0.0698844915503612	0.00384293840774466	0.0579028550775527	0.0193610546692176	0.0387842948663203	0.0188246776613739
TG>CA	0.0218146940900974	0.00698305342002598	0.0127884218118075	0.0468642601386557	0.00652793199363862	6.51523428944315e-09	6.68883431275505e-06	0	0.00216881077559422	3.12555595952906e-06	0.0459238983242307	0.0363070014650195	0.0084262973814625	0.0237457276193997	0.00877081189382743	0.00456778505669125	0.0663426252176417	0.0189081006652898	0.0123018912045973	0.0126544226980597	3.77902289260832e-08	0.00446509602992451	5.43878257580334e-16	0.00573921566934677	0	0.0027357163222248	0.016811169057221	0.0457384333792507	0.00193280423472283	0.00355176612732929	0.00714266464475582	0.00317964109072291	0.00438511800275396	0.0250038853566653	0.00778720925765582	3.31427704730223e-05	0.165154128929507	3.03671020230018e-10	0.00300469194522943	5.30711929683534e-07	0.0213776722090261	2.99138318404836e-09	5.84124685893225e-05	8.32568744440422e-05	0.10389588738744	0.0116646603790005	0.000947100805568503	0.00661397096916829	0.0108037547339499	0.25736130252329	0.004565487589316	0.000239186140491275	0.0246551724137931	0.00781806464413447	0.0265426109173767	0.0272818352278166	0.0757294094050113	0.000192520787958508	0.0100107843615812	0.005388853639991	0.00588972311029579	0.0201944652206432	0.00177227706098085	0.0269676997190299	2.66974001671045e-12	0.0241935483870968	0.0112013618600771	0.0141018864684704	0.00159482703083184	0.0246382566630878	0.00129779944354057	3.48090870683561e-07	0.019497645816351	8.48617639180622e-10	0.00837588747662979	0.00491400491400491	0.0111573014358835	0.0104872101362311	4.56121841036592e-14	0	0.00761459945955341	0.0126728628285483	0.00635909707292102	0.0133235622391716	0.00277359909740504	3.51168575444423e-09	0.000497647039707766	0.00948290623234475	0	0.0113085621970921	0.0108695652164172	0.00814758366265456	0.025531914893617	0.0454188248740392	0.00571721590191905	0.00296442687747036	0.00677135931136527	0.0103806228373702	0.00293131049673692	0.0109268817163483	1.21948610627477e-06	0.00691759728536469	0.0109604065841925	0.0148017211238417	0.00992915339319146	0.00906682757411417	8.51285296033742e-22	0.0197969722175329	6.71853675576612e-15	0.00480320512087674	0.00950437968486022
TG>CC	0.00692523554910717	0.00173251166121355	0.00832822870889889	0	0.00033366929562115	1.47921616391097e-07	6.28023520870516e-14	0.00196122533692082	0	0.002315504691077	0.00761073467076195	0	0.0104622137686522	1.24240290552944e-19	0.000591514726298446	9.25601382614065e-144	0	0	0.00482444154394381	0.00310183848367347	3.42184809927063e-16	0	3.35727722581136e-07	0.0012471489397557	0.00574304930684305	2.84668079549212e-20	0.00432902179083208	0	0.000512633764308678	0.0043822974837095	0.000419531472706538	0.000361809093771926	0.000622734169227278	1.5805638021352e-72	0.000167813600559861	0.000188540928353474	0.0232891726350157	0	0	0	0.0038311240517968	2.73044271060747e-12	8.65422368116003e-07	0.00241440096032825	0	0.00216344556518845	0.000717417506809759	0.00309109699509529	0.00125680624371556	0.0121583267734339	4.06683391187754e-06	0	0.00310344827586207	0.000659916704099196	0.00021766397458313	0.000107222192569006	0	1.496185394406e-05	0.000303200020430924	0.0061905774981517	0.00728096623451941	0.00149588631264024	0.000897117547890946	0.00111932877586099	0.00240155237192829	0.00268817204301075	0	0.00345246696860172	0.00142432473009838	0.00425331748175076	0.0037735166582493	0.00156926666947845	0.000855746077984108	0.0120011282682114	0.0147636450261695	0.000307125307125307	0.00390589178646178	0.00381608318719796	0.00171635875507069	0	0.00263461356769279	0	7.70306640908393e-09	0	0.00150432493418578	0.00357199824529695	0.000248995761860882	0.00066517832976903	0.0113235454217297	0.00484652665589661	0	0.00195332150537828	0	0	0	0.00197628458498024	0	0	0.00161592786931312	0	0.00482990423773673	0.00923009013420969	5.63546796715469e-20	8.53957875490034e-20	6.01870649330948e-20	0.00448102266120582	0.00010639876245365	0.0155807977456822	0.00803000687590323	0	0.0289674701743775
TG>CT	6.25676461526022e-13	0.0357046290560673	0.0635060338458802	0.0314728726594309	0.000492115615918976	0.0596377788484448	0.0021913905801259	0.000543314517023597	0.015413497360402	2.97134541894444e-12	8.56773624515596e-08	0.0239606449878207	0.0585189415562938	0.0584598287159578	0.000363724921514571	0.0379636204556242	1.13106519234352e-05	1.76866791507777e-08	0.0179656143639479	0.02963813458249	0.00305381104061191	0.00137074234263151	0.00999287577943293	0.00635765051203802	0.0109642910823959	0.0153080259912039	0.0279988666984711	0	0.00336319152256635	0.0198475576740636	0.000882890516648559	0.00902971401372109	0.00534922901882556	0.00462013007860131	0.00398557619236579	0.000146764308879687	0.0207209807641094	0.0502675921235793	1.80452425532784e-18	0.00597609688953424	0.0309554823385182	0.000151609280495182	0.00974863605559838	0.0123188247499148	0.015179121411624	0.0156273364907816	0.0207392927322892	0.0719799997945733	0.0016128278361237	0.0219658244823982	1.63756509273371e-07	4.65055589238602e-07	0.0424137931034483	1.88721891344589e-08	0.00197707585380416	6.97874935472292e-08	3.57135834568697e-06	1.00519058500642e-05	7.82132662164913e-06	0.0110651923431196	0	0.0299177262528048	3.88586178678921e-05	6.73897587353803e-12	0.0489641399562742	0.0456989247311828	0.00253922056536959	0.0221800379167196	0.00870912138270475	0.0540192068245985	0.0051835259606325	0.0258108755359262	4.30425591795079e-12	0.00876453709142988	0.00990138071537821	0.00921375921375921	0.0428778947474106	0.0124393900254846	1.09618275656887e-08	0.0669915589821484	4.67109239855711e-05	0.000306429785617062	0.000130386867406309	0.0132656805386117	0.0423091387739752	0.0871983856677621	0.00364496906485787	0.000722604468588449	0.019674806519689	0.0258481421647819	0.0108695652111798	0.00322408585479662	0.0340425531914894	0.0134426586401428	0.0612318512016489	0.0153162055335968	0.0322736240419346	0.0173010380622837	0.0109342597319266	0.0159218314509419	0.00493125047548843	0.0838966067753132	0.0189783512081354	0.0171820169764852	0.0365828335518751	0.0581368550654408	4.02221342336207e-12	0.000255312787525199	0.0110943408852432	0.0380311561975126	0.0612361282002577
TG>GA	0.00145204701527503	0.00815953127214708	0.00434700468500771	0	0.00382612699162237	3.5358220497076e-10	0.000410189757301936	0.00774682565466731	0.022864606998713	0.0160161241420299	0.00405636503478916	0	0.00913326491556635	0.00307330330851003	0.00441352707231397	0.00519397941463726	0.00511129600823796	0.00228819362311312	0.00494038599935487	0.0044069093608616	2.53312683894169e-11	0.0037940632950338	0	0	0	2.84668079549212e-20	0.00766393092537932	0.0087772285270345	0.00726929983471637	0.00189807652249955	0.00416082718573039	0.00172430855514899	0.00440273224211235	0.000927329879770625	0.00103610449542675	3.03769431366168e-05	0.0139007136739182	0.0059100742020125	0.00131234628528783	0.00195492429857253	0.00521032871044365	0.00030131032193882	5.39789671791443e-09	0.00181459606440869	0.0079446959808845	0.00893810532362423	0.000915311216660349	0.00592453281330904	0.00565101117237021	0.0120590379902049	1.71064472430591e-05	1.9518454498335e-08	0.00362068965517241	0.00498528072269875	0.00396701972910634	0.00173154340846181	0.00495931621334104	0.0067467384926659	0.00146334338614629	0	0.014705522106647	0.00598354525056096	0.000898166669291027	0.00256362225110553	0.000214229541322717	0.00716845878136201	0.00266212302077212	0.00704383782717434	0.000304954248531362	0.00402648356369347	0.00827205423574905	0.019154819988739	0.00467764114930307	0.000283253027395594	0.000137255769042902	0.000921375921375921	0.00785954046839774	0.00204313195557668	0.000135906383045563	0.0233315186374524	5.26856113077358e-14	0	0.00534799114118093	0	0.00202143663031215	0.0144113552478807	0.00100971638762697	0.00505753651196777	0.0112845332471	0.00969305331179322	0	0.00606064891221896	0.00425531914893617	0.0122519545907326	0	0.00345849802371541	0	0.0242214532871972	0.00053609465834169	1.17989243435715e-05	0.00312074672700008	0.00132523161594173	0.00562259678248197	0.00455573735294603	0.00267095120524854	0.00262071842364033	3.20312783863416e-16	0	2.39117494786397e-09	0	0
TG>GC	3.12205511480349e-05	0.001034795324374	0.00428172567768642	0.0236041608856726	0.00233803958883564	0.00202669086114673	0	0.00236869652970208	0.00725966606435896	0	0.0171691608133235	0	0.00265056919517317	0.00061871732616455	0.00402066970928163	0.00295695722453965	0.00101184054340279	0	0.00109245156612792	0.00291783287177882	3.10572350401046e-85	0.00584039435924463	7.2420405861934e-05	0.00320989715768638	0	0.000816406752138363	1.79814293935433e-20	0	0.0017015513385291	0.00141225357667244	0.00484042951078675	0.000748476235357157	0.00419516378342567	0.000434496887751279	0.000130646416802997	0.00191418510001384	0.0159532219469145	0	0	0.00432991262338316	0.00168569458279059	9.57996642889171e-05	1.90737162041009e-05	0.00483917687156084	0	0.00805929877531425	0.000369883394890464	0.00295005610650999	0.00270303518406756	0	1.68845808769173e-06	0	0.00224137931034483	0.00296028078243003	0.00101674706826077	4.61364175537526e-09	0.000774484934153868	0.00561461181779329	8.80328377646595e-16	0	0	0.00224382946896036	0.000137012921576644	0.00181002750220962	6.67036600197887e-05	0.00268817204301075	0.0047433974127658	0.000853980065502812	0.000883850613954967	0.00263249544805028	0.002780995432888	0.00265781501007164	0.00373936619597172	0.0116004506041923	0.00169898148489064	0.000614250614250614	8.73613761050578e-20	0.00538408123994136	0.00216609686873775	0.0111163993134275	0.00216619737158212	0.00740781717802535	0.00470564087041782	0	0.00117525385483264	0.00746003690305875	0	0.00512284614583545	0.0113483690280128	0	0	0.00430645210682349	0	0	0	0.000494071146245059	0	0.00692041522491349	0.000537915087663084	0.00499258518026538	0.00189133350840945	0.00305513870494397	5.63546796715469e-20	0.00254149403992963	0.00865651903589197	5.31996130160795e-64	1.00791933496087e-20	0.00153314803840923	0	0	0
TG>GT	0.00552715524113136	0.00863982952437896	0.00858794167047414	0	0.0323671327337677	0.0141872995978715	0.00228001965463385	0.00186540010081725	0.005196603260153	0.153374740337641	0.0820279086803806	0.0484394993317389	0.00328335459702423	0.0170610939795338	0.0312339128773788	0.0802121798340558	0.00460478663119179	0.0142415362914368	0.00649610526294689	0.00747124424616164	0.00459838299975447	0.0253252284760963	0.0807108144939376	0.00683049599819028	0.00564539020299212	3.94046799416638e-05	0.0156232385480537	0.017519626476615	0.00390312370321981	0.0343260711607497	0.0304761982426561	0.00460989376878228	0.0215812568343813	0.0114721116769724	0.015175273739705	0.0337198901655939	0.000200951743728364	0.0406012730772147	0.00770269671367362	0.0247311224473118	0.0142517814726841	0.00152676792034967	0.123515403800064	0.114538055377335	0.0130983777768664	0.0519899688032004	0.00586091595415163	0.0244742523222829	0.029145525903685	0	0.123637465407328	1.55021116897591e-09	0.0131034482758621	0.0264944933047179	0.00986497122512778	0.00579081811878843	0.0157024489150658	0.0352930317703178	0.0105794726808525	0.0688232786100604	0.0216309627549772	0.0246821241585639	0.0014220268033846	0.00323019234100312	0.00277011219809153	0.00806451612903226	0.0303900772302253	0.00923497147523258	0.00117510285936444	0.0116578781073142	0.0978170732745024	0.0214941309005452	0.035169051785345	0.0350952942396789	0.0016026733363148	0.00583538083538084	0.0105178525696539	0.0114317631004623	0.0427336531615922	0.00880965152135939	0.123363706538051	0.0293409514497539	0.0300584592902641	0	0.0113294471605867	0.007691652089604	0.00316855012654855	0.0208209343697179	0.0105814887427052	0.0210016155088853	0	0.0465085269774992	0.0212765957446808	0.00460159422766779	0.0347286022536749	0.00592885375494071	0.00501967356321938	0.0207612456747405	0.0102081508448382	0.0218537683453823	0.0159308853451749	0.0600556422556656	0.00185283931248809	8.53957875490034e-20	0.0175451499581285	0.0213094861086995	0.00295847822124372	0.00919258856015082	0.0704789860495147	0.0058047453720439	0
TT>AA	0.00224937994707833	0.0278141176244919	0.0278250886898088	0.00783264483815042	0.19642282754273	2.20159193914167e-05	0.00644670014179792	0.00265331694907323	0.123000553647118	0.0115624750231546	0.0924902075492826	0.0240337511149912	0.0177598906998447	0.0127892230724016	0.178500210267497	0.0183825096129816	0.0238689945426437	0.0126383896320777	0.0420591439017874	0.00141430251291156	0.00382413151988464	0.18499415164083	0.0109501886103188	0.0154363629809251	0.0463605302675074	0.00763635294837408	0.0678659851747718	0.0590646364244262	0.408892521663151	0.0250449011681371	0.172286434945257	0.0112227756926304	0.0818655182349874	0.0169265080452748	0.019499088145482	0.195894032509211	0.0946796915993956	0.0544312479598373	2.3056362999664e-06	0.000167190230973761	0.0198452225883074	0.00556051962517807	0.0115764200236529	0.00018249008534741	0.0634955942389964	0.105183672417962	0.00294529143429083	0.0156579719895019	0.144620535746988	0.011715401353003	0.0136088091798905	0.00618456881367542	0.0220689655172414	0.184512824819885	0.0494572623445446	0.0280250003198156	0.0553267630296952	0.0972266741687122	0.0164946804457587	0.00549937353895179	0.0285827696475696	0.0426327599102468	0.00842473782430845	0.00958645455545147	5.10860985768509e-07	0.00806451612903226	0.17421063827526	0.0183199219684709	0.00592133093073913	0.0441230370404896	0.00599324141293526	0.0327146163354782	0.193493963826861	0.026190858770176	5.21890793220415e-08	0.00952088452088452	0.0232720635524136	0.0526987273955004	0.000548576443463037	0.0214427124322759	0.00710140829635125	0.179933187013164	0.189609888072633	0.0399277267513733	0.00714554343738248	0.0304420208185225	0.0055648699618256	0.155438869840161	0.0108977056501444	0.037156704361874	0.260869565278393	0.116901993004367	0.00851063829787234	0.178922877526018	0.0554412067157432	0.0108695652173913	0.000194348899339806	0.0173010380622837	0.00819316636394439	0.0159218310493952	0.045678330667673	0.0238761471754104	0.0196757189537021	0.0101941576413864	0.0121422521736067	0.0081999040972403	7.01992785965456e-05	0.0290040856093754	0.013699703573437	0.154350071013723	0.0503842791087481
TT>AC	1.09868598966836e-19	0.013653662559555	0.00366721663524147	0.00786821816614146	0.0108959472983999	3.18764759684047e-07	0	0	0.071818883595006	0.0115279661541521	0.0168026306475339	0	0.00112650649768223	0.00431242316830481	0.0140098152939298	0.00120225624984874	0.0040898622946263	0.00062910157043288	0.015504852574971	0.00110338704002006	0.000447503959114152	0.0118133071396258	1.30411636601659e-07	3.23715154875044e-20	0	2.84668079549212e-20	0.00880629775258306	0.0277650731574398	0.0286313733315087	0.00223995303439326	0.0129695825403609	0.0031969508233339	0.0070674381376243	0.0022060498070976	0.00380881308083709	0.0124297581978923	0.00378230632402054	0.00812352408897141	0.00213214474424463	2.29757138875577e-07	0.00375450157076086	0.000935663194491144	0.00534959221712018	0.000406983073878249	0	0.0105334542823184	0.000286007722507725	0.00220519760145988	0.00804612226593124	0	0.00492728330263649	0.000640149057179049	0.00413793103448276	0.0113764921001777	0.00320082970169095	0.00216132801571577	0.00708957305784086	0.0339399413463292	0.00271591704637967	0.006154626879537	0.0146768754280545	0.00822737471952132	0.00183558978393555	0.00225149316144994	7.41250941450467e-08	0.0053763440860215	0.0104241704993632	0.0034524669686012	1.91253271421344e-20	0.00874512250308376	0.00496335762434196	0.0048372447829652	0.0100553992774142	0	0	0.00184275184275184	0.00382398481928705	0.0131297463089499	0.00472785129464956	0.0336329035550156	0.00424823680387714	0.00688988055402925	0.0176879665425805	0.0266995819777362	0.000799172621286198	0.00539895926244587	0.00067263659755104	0.0133154677075241	0	0.00323101777059774	0	0.0213996596095081	0.0127659574468085	0.00863087403559657	0.017059699503187	0.00148221343873518	0.00730569025725678	0.00692041522491349	0.000639273777856111	0.0187066575359017	0.00403096968441772	0.00770098272590436	0.0036051061895135	8.53957875490034e-20	0.0081512305437421	2.34194378865133e-63	0.000880660899209355	0.00469454332693132	5.07653337604437e-11	0.0349107949147338	0.0267576297746359
TT>AG	0.000625672053216067	0.00662923531047385	0.00856388354354023	0	0.00648795244790858	3.51321950501624e-13	0.000716724964050745	0.00193241765607996	0.0387130662046109	0	0.00772477716594732	0	0.00433618834146786	0.0049126288106795	0.00737559295369366	0.00145443541440713	0.00509548610211336	0.0181291521915304	0.0101728924654424	0.00369158423860702	0.00130363066598495	0.0120694947223418	0	0.00166999154377391	0	2.84668079549212e-20	0.00928502875331286	0.0277170869862919	0.0242228690286187	0.0024562952059721	0.00939427963360832	0.0020367227858121	0.00769394303125114	0.0165512899484608	0.0282319543795269	0.0126656083468556	0.0280399438552947	0.0152553460801145	0.00201942023317114	0.00870290332309569	0.00536357367251552	0.00111888460747114	0.00025309918755899	0.00010856592701756	0	0.00440258568781465	0.000621941592906429	0.00283482931147858	0.00958569928966468	0.0121672910686135	1.15935640086844e-06	0.000762389315024004	0.00362068965517241	0.00750161061831678	0.00572150039613837	0.0138320746560234	0.00552268849826007	0.0252784075003238	0.0234107287100258	0.00617262026637831	0	0.00074794315632012	0.00122323018252291	0.00158644689109033	0.00320875682559023	0.00627240143369176	0.0151829837869581	0.00211310097460317	0.00264138415623691	0.00657610984731507	0.000974153736403697	0.00830273145409092	0.00692131164334013	0.000133467457732249	0.00324319799204972	0.00184275184275184	0.00592391043033981	0.018029286792008	1.10139647170107e-13	0.0201814250135593	0.000174558472581994	0.0144206923091506	0.00939181512813326	0.0133109614317711	0.000705152312899586	0.0021860706383929	0.000424257783336447	0.0125783401770397	0	0.00969305331179322	0.0434782608784713	0.0189809330509062	0	0	0.028329000190175	0.00148221343873518	0.00763456805927557	0.0173010380622837	0.00192550745399531	0.000990533875400924	0.0317094967129274	2.13865296639961e-05	0.00166332135996619	0.000671847646241556	6.01870649330948e-20	0.00144417116493685	0.000754305160532368	0.020612739696012	0.00772511480579085	0.014132299901864	0
TT>CA	1.09868598966836e-19	0.00242481006387164	0.00685934003226279	0.00786821816669396	0.00654015487622413	0.0058095007965164	1.37090233795395e-15	0.00487664514005503	0.0890179158164598	0.00335105934637762	0.00789104759635101	0	1.40453567621426e-19	0.00347118316495599	0.00974727757618245	2.07639041912545e-79	0.000926754608112927	0.000677754262360528	0.0156566773801019	0.000840959641550173	0.00124404204193328	0.0138236930624977	0.000556530897113244	0	0	0.0026451140696504	0.0172864363291446	0.0265968340957355	0.0702082390267863	0.000894160152007308	0.00866589004846393	0.000702557746450953	0.00387570649877079	0.00181107158863053	0.00223294712113788	0.0245384818311967	0.0653950720247811	0.00578422740100519	3.45242645961216e-14	0.000487240282084051	0.00421423645697648	0.00141885453990935	2.2240146011745e-05	0.00185492157514595	0	0.00213123199632102	0.000252242824855084	0.00172136083269041	0.00795345229191362	0	0.00272652288294673	0.00156128108387487	0.00637931034482759	0.00694410484686556	0.00224222669236326	0.00102116782793562	0.00239181138334721	0.023253093661611	0.00138909243953228	0	0.00709695363956737	0.0037397157816006	0.0023889861322628	0.00125576492231568	0.000119108989001509	0.0017921146953405	0.0171279920052662	0.00403402945063204	1.91253271421344e-20	0.0132167004817324	0.00107078168898289	0.00372979650501241	0.00575626065004697	0.0125263783495485	0.0029852271024297	0.00552825552825553	8.73613761050578e-20	0.083581451629566	0	0.00551814317077154	4.18300966725586e-11	0.000890781659723456	1.28681363827352e-06	0	0.000799172621286198	0.00545039449318423	0.000423374903293145	0.00885716044386556	0.0113767366716025	0.00484652665589661	0.0326086956597264	0.0105671012700768	0.00425531914893617	0.0122519545905346	0.00883440305163967	0.00197628458498024	0	0.00346020761245675	0.00577875308232683	0.0606991170599283	0.0809292194485719	0	0.00267280214514427	8.53957875490034e-20	0.000811021762871268	0.00030142589763824	0.00213192422147016	0.0355049152353861	0.00278988301684513	0	0
TT>CC	0.0022979740574931	0.00169243415810881	0.00512874909297077	0.0078318761369324	0.362793643960966	1.82275294573377e-09	0.00442937982983379	0.00501148730368561	0.0234734556977363	0	0.104176242074682	0.0121112288155724	0.00431084030951032	0.0036354647919725	0.358907828859285	0.0137547337970296	0.0201302852470582	0.00146852031503715	0.00922630363644965	0.00464479808871215	2.30607049082088e-25	0.309094717169313	1.77500396038562e-06	0.00133222433767902	0	0.00326845336424148	0.00748072963954558	0	0.00595553477270822	0.00117599449358053	0.31914036389428	3.54514950996364e-36	0.15152613683381	0.00516550071933148	0.00586156537059613	1.24709354135233e-07	0.0457868823738225	0.0077716936117854	0.000837365900240542	0.00423986684754118	0.00390774653283274	0.00319056089559202	0.000106518354710292	2.47970968643865e-08	0.0759157915592869	0.214646957985218	0.000421419430655709	0.00121733125550622	0.253586298664946	0.0122238120216938	8.40093674816059e-05	0.00349038320486267	0.00655172413793103	0.36312892811596	0.0521258969800381	0.00690228392973263	0.121322547606547	0.0122427912084221	0.00782390311378876	0	0.0294492010538618	0.0037397157816006	0.00773000155747341	0.0265747386737136	0.00650559824875924	0.00268817204301075	0.261883064252718	0.00345246696860172	1.91253271421344e-20	0.0060750805151847	0	0.0188658379869016	0.30753252444934	0	0	0.00952088452088452	0.00157518108755868	0.0141655698034157	0	0.0091121018245075	0.00315072674795909	0.00760593240840821	0.344697626666162	0.0534430624915366	0.00112824370063934	3.4673669218392e-08	0.00337410474035302	0.239730856160879	0.0113519151109765	0.00484652665589661	0	0.20866407838403	0	0.0561492732911198	0.00944300006339167	0.00148221343873518	0	0.00346020761245675	0.00365318714683557	0.00592821501011828	0.0127510705878182	0	0.0131666591225608	8.53957875490034e-20	6.01870649330948e-20	0.000164276678494359	0.00289407428537557	0.0349058685898884	0.00628095270109769	0	0.010812417272421
