Hartwig-Breast_common_DBS11	Hartwig-Breast_common_DBS13	Hartwig-Breast_common_DBS20	Hartwig-Breast_rare_DBS5_a	Hartwig-Breast_rare_DBS18	Hartwig-Breast_rare_DBS21	Hartwig-Breast_rare_DBS5_b	Hartwig-Breast_rare_DBS2	Hartwig-Breast_rare_DBS28	Hartwig-Breast_rare_DBS27	Hartwig-Breast_rare_DBS26	Hartwig-Breast_rare_DBS24	Hartwig-Ovary_common_DBS13+20	Hartwig-Ovary_rare_DBS18	Hartwig-Ovary_rare_DBS5	Hartwig-Ovary_rare_DBS20	Hartwig-Kidney_common_DBS13+20	Hartwig-Kidney_rare_DBS13+19+20	Hartwig-Kidney_rare_DBS19	Hartwig-Colorectal_common_DBS2	Hartwig-Colorectal_common_DBS5	Hartwig-Colorectal_common_DBS20	Hartwig-Colorectal_rare_DBS2	Hartwig-Colorectal_rare_DBS8	Hartwig-Colorectal_rare_DBS18	Hartwig-Colorectal_rare_DBS29	Hartwig-Colorectal_rare_DBS28	Hartwig-Colorectal_rare_DBS27_a	Hartwig-Colorectal_rare_DBS10	Hartwig-Colorectal_rare_DBS27_b	Hartwig-Colorectal_rare_DBS26	Hartwig-Colorectal_rare_DBS16	Hartwig-Bone_SoftTissue_common_DBS13+20	Hartwig-Bone_SoftTissue_rare_DBS1	Hartwig-Bone_SoftTissue_rare_DBS18	Hartwig-Bone_SoftTissue_rare_DBS5_a	Hartwig-Bone_SoftTissue_rare_DBS5_b	Hartwig-Lung_common_DBS13+20	Hartwig-Lung_common_DBS2	Hartwig-Lung_common_DBS5	Hartwig-Lung_rare_DBS19	Hartwig-Lung_rare_DBS18	Hartwig-Uterus_common_DBS13+20	Hartwig-Uterus_common_DBS11	Hartwig-Uterus_rare_DBS5_a	Hartwig-Uterus_rare_DBS18	Hartwig-Uterus_rare_DBS28	Hartwig-Uterus_rare_DBS5+19	Hartwig-Uterus_rare_DBS5_b	Hartwig-CNS_common_DBS13	Hartwig-CNS_rare_DBS14	Hartwig-CNS_rare_DBS11+20	Hartwig-CNS_rare_DBS19	Hartwig-Prostate_common_DBS13+20	Hartwig-Prostate_common_DBS13	Hartwig-Prostate_rare_DBS28	Hartwig-Prostate_rare_DBS27	Hartwig-Prostate_rare_DBS35	Hartwig-Prostate_rare_DBS5+19	Hartwig-Prostate_rare_DBS2	Hartwig-Bladder_common_DBS11	Hartwig-Bladder_common_DBS13+18	Hartwig-Bladder_common_DBS20	Hartwig-Bladder_common_DBS2	Hartwig-Bladder_rare_DBS28	Hartwig-Bladder_rare_DBS18	Hartwig-Bladder_rare_DBS5	Hartwig-Bladder_rare_DBS31	Hartwig-Skin_common_DBS1	Hartwig-Skin_rare_DBS13+20	Hartwig-Skin_rare_DBS21	Hartwig-Skin_rare_DBS2	Hartwig-Skin_rare_DBS27	Hartwig-Stomach_common_DBS13+20	Hartwig-Stomach_rare_DBS18	Hartwig-Stomach_rare_DBS5	Hartwig-Stomach_rare_DBS19	Hartwig-Stomach_rare_DBS13+25	Hartwig-Stomach_rare_DBS40	Hartwig-Stomach_rare_DBS13+20	Hartwig-Stomach_rare_DBS26	Hartwig-NET_common_DBS13	Hartwig-NET_rare_DBS5	Hartwig-NET_rare_DBS20	Hartwig-NET_rare_DBS27	Hartwig-NET_rare_DBS34	Hartwig-NET_rare_DBS41	Hartwig-NET_rare_DBS32	Hartwig-NET_rare_DBS20+25	Hartwig-Pancreas_common_DBS13+20	Hartwig-Pancreas_rare_DBS13+19+20	Hartwig-Pancreas_rare_DBS20	Hartwig-Pancreas_rare_DBS28	Hartwig-Pancreas_rare_DBS18	Hartwig-Biliary_common_DBS13+20	Hartwig-Biliary_rare_DBS5	Hartwig-Biliary_rare_DBS18	Hartwig-Liver_common_DBS13+20	Hartwig-Liver_common_DBS13	Hartwig-Liver_rare_DBS18	Hartwig-Esophagus_common_DBS5	Hartwig-Esophagus_common_DBS26	Hartwig-Esophagus_common_DBS13+20	Hartwig-Esophagus_rare_DBS18	Hartwig-Esophagus_rare_DBS24	Hartwig-Esophagus_rare_DBS5	Hartwig-Esophagus_rare_DBS2	Hartwig-Esophagus_rare_DBS19	Hartwig-Head_neck_common_DBS13	Hartwig-Head_neck_rare_DBS5	Hartwig-Head_neck_rare_DBS11+20	Hartwig-Head_neck_rare_DBS18	Hartwig-Head_neck_rare_DBS4	Hartwig-Head_neck_rare_DBS5+19+20	Hartwig-Head_neck_rare_DBS20+25	Hartwig-Lymphoid_common_DBS22	Hartwig-Lymphoid_rare_DBS7	Hartwig-Lymphoid_rare_DBS1
CT>GG	0.00172498883646767	0.00234299888883552	0.00825410596458882	0.000929227169461693	0.00110018912743614	0	0.00241756778293759	0.00173347975719609	0.000321198418473186	0.0272554586096263	0	0.0106383038599653	0.00597460791635549	9.59514965687258e-99	0.00156527900136765	0.0254117580137585	0.00105241001894338	0	0	0.000464168836400555	0.00359257741314388	0.00340389306996326	0.00113969239539511	0.000580791641723988	0.000221703211959669	0.000694213500913784	0.000305189020553794	0	0	0.0334833846161309	0.012576638303716	0.0142359703292133	0.00598546387345019	3.97171508335402e-17	0	0.00678157603002262	0	0.00234179404773239	0.000102000381295106	0.000738035690761287	0.00347918382274638	0.00268357159459094	0.00355751497915774	0.00337832516219913	3.64183343814125e-13	0.00252741701923958	0.00129980224306858	0	0	0	0.000758263982896924	0	0	0.0066286527774139	0.00695234052385388	1.3244514234412e-07	0	0.00670934387868187	0.000110064448971501	3.01509264052822e-14	0.00369417607757877	1.52897228659288e-20	0.00413491298823581	9.51176960166369e-21	5.03862850018332e-05	0.00391467924357347	0.00202016609061524	0.00166421304300578	0.000263898662913441	0.00783532715500897	0	0.000357631209167365	0	0.00479846449136276	1.64190905072928e-08	0	8.20591218786907e-08	0.0169030465170822	0	0.00452007948856548	0	0.00120772946859903	0.00277951398499018	0.0177879741631606	0	0.0322513664567866	0.0131112154505225	0	0	0.0065359477124183	0	0.00434943436982136	0.000929407326801592	0	0	0.00200873024379613	0.00116308485463289	0.000584556399139862	0.00100166577550361	0.00697839054033786	0.0077446739599058	0.0027781831690809	0.00566748137564025	3.56461701649157e-06	0.0043446856727018	0.000704557867756475	1.44699023334962e-11	0	0.00212201591511936	0.0025492931639305	0	3.55029196543981e-09	1.02621043772205e-07	0	0.00653962480193289	0.00728862973760933	0.0202162713657221	1.58361208402445e-12
CT>TA	0.047012570076328	0.00145898699600655	0.0103358012073503	0.00739628600159057	0.0119531306136106	0.0261287509704597	0.00245074301906334	0.0129542353605486	1.50068542025065e-15	1.39004656883797e-23	0	0.0212766153813735	0.00672143390589993	0.0138544803829267	0.0170316288580568	0.00347104310242992	0.014944222268996	0	0.000558194752223085	3.0227731325027e-13	0.0468708711554405	0.00736057985939564	0.0160479246332812	0.00104217372601221	1.49592447407799e-08	0.00588310403036651	0.000727224576023257	0.0476494772032015	0	4.04441345185412e-08	0.00352455935667593	0.0138002098744198	0.00897819581017529	0.0235389170895029	0.0120556222559398	0.00581275511835535	0.0229973054675074	0.0277822243569903	0.00266808968275463	0.0123844690182604	7.35847598167749e-07	0.000939231439800442	0.00798744347052053	0.0222677420378436	0.0139435207409274	0.00969145961980471	0.00243607667241468	0	0.0190340914288621	0.0100502512562814	0.0042608383856758	0.0341184884617912	0.00607547117522503	0.0234766376409748	0.00533566967555771	1.17414966973018e-05	1.75469472203485e-05	0.00589512708135078	0.00474475623503494	0.0264659574302738	0.0411823220172727	0.00694823618224705	0.0031696253136112	0.000809366338071979	6.72933407766117e-08	0.00837805506278676	0.0170579005415002	0.000120071399789794	0.0192646023926812	0.0150217895508523	0.0127685911379415	0.0154678158276565	0.0156711075472295	0.017274472168906	0.00493551128050455	0.0125443153061944	0.000782532419300152	1.51842537358898e-05	0	0.00179471394467038	0.0223073450330586	0.00603864734299517	0.0131996071911404	0.0164427446386877	0.0281226477207542	0.031266657015133	0.026131632880785	0	0.0136455891142893	0.0117647058823529	0.014069416935395	9.69271926157427e-11	0	0.0164043020162742	0.013550135501355	0.0139866466434929	0.0104480930843976	0.00921828370313206	1.85271439906817e-20	0.00324864432981331	0.00913491751229847	0.0174235516240444	0.00842532916343783	0.0403775870437727	0.00943874135692192	0.0379509732975663	0.0170172659016983	0.0284614810961705	0.00689655172413793	0.00851041154883802	0.0248293664344686	0.00398322024344139	0.004972867507862	0.00841619063695514	0.00382478978751367	0.0102040816326531	0.00695579083414229	0.0157168359583615
CT>TC	0.0123424845406518	0.00671315601690047	0.0113494563889365	5.1136375412325e-69	0.00528024007464925	0.109466865350916	0.00497168489423175	0.000104195002182511	0.0328781616477549	0.0321415726360103	0.168708856340925	0.0212766052226885	0.00522778192681105	0.00505652173177591	0.0039776764930272	0.0078100348537427	0.00673542412123764	0.0318386310233089	0.0544648958660949	1.47736761895319e-20	0.00840531267967577	0.0309608332992575	0.00501649479823342	3.54306846500473e-05	0.0160351779409023	0.0454476271515952	0.0372044351937341	0.0501382656742116	0.00513040287019908	0.0122138246784987	0.164119509566895	0.0254327279623195	0.00684053014108594	0.0112018210166167	0.00716624932954451	0.00994466062188354	0	0.00711797095635077	0.000919419860154166	0.00528663472108291	0.0739142567739392	0.00431921462935741	1.25165343609851e-19	0.0025979733447237	0.00716001676103439	0.00920116145841408	0.0580817538793509	0.048137393229853	0.0105705271635846	0	0.0583863266830631	0.03104212918003	0.106697870365117	0.00546437446631213	0.00331407005830712	0.0567903260732057	0.0292921639118377	0.0186903864614121	0.0165697309957729	4.4128190786673e-07	0.00786819558108906	0.0062163436713034	0.00810168905015043	0.00254331663527968	0.0482562084126758	0.00288752487643548	0.00278515093380285	0.0222892826457497	0.0163969035890218	0.0246712318805239	0.10092094548307	0.000893582506890246	0	0.0326295585412668	0.0151333171053729	0.00150911179919989	0.117543842390481	0.0308285384221065	0.0769046634867145	0.00376538950277204	0.118691816771521	0.00966183574879227	0.0189606851186744	0.0154326723292349	0	0.0305272604399101	0.0260408334890403	0.0322336149445706	0.0131043346701091	0.00130718954248366	0.0149327078089074	0.00559235165581354	0.0357752969563422	0	0.00813008130081301	0.018607151116664	0.00627042828820923	0.00274343877579532	0.00634740396447518	2.93424938615263e-06	0.012086261563597	0.0665648607258592	0.00996139549210148	0.00149226435028979	0.0292395910102326	0.0134385052362803	0.000107113308930536	0.0238421855620695	0.00371352785145889	0.000507689275202571	0	0.00324250455766694	0.000659997725024353	0.0241777657163766	0.0133779916100988	0.0276967930029154	0.0485585133152426	0.0066515077730348
CT>TG	0.00459105970189141	2.04463451916998e-06	0.0142742286878844	0.00371045720393687	0.00539598299056459	0	0.00103688285760036	0.00509122402075427	0.00320603024380848	0.02433725434119	0.0110858200568456	0	0.00572566591984068	0.00176203682061967	0.00644004138549818	0	0.00568301410229425	0	0.00499367376476302	0.000819089138451368	0.010181436462936	0.00523040793575137	0.00108977489039245	0.000647368468377926	8.39650001000475e-05	0.0132599056127053	0.00244675500575726	0.0289323347852098	0.0684588900683759	0.0271516703845284	0.0186925611091103	0	0.00598546387345019	0.00318179484172263	0.00517284163162086	0.0118395897281803	0	0.00713190881708672	0.000748698946580454	0.000866823459623008	0.000431999749585969	0.0010174161900042	0	0.0051959466894474	0.00333579113106126	0.00691723548291215	0.00257307849001796	0	0.0211410543271692	0.0050251256281407	0.0104473149555344	0.00443064371238266	0	0.0049544651492466	3.18915429741076e-20	0.00109675799680528	0.024979155108656	0.0169877943103508	0.00611143551065282	0.00351814187081839	0.00729637141797688	9.75858393355831e-12	0.00352609113684341	9.51176960166369e-21	0.000152113411455401	0.00566932157250606	0.00753387020733695	0.000208563343560939	0.00453905700211119	0.00800363516789882	0.0163819065292289	0.00324295603544212	0	0.0105566218809981	0.000810908686376857	0	0.000955592116349499	0.013729559607983	0.0149938289664135	6.65163471347312e-05	0.0108942954425791	0.0120772946859903	0.0125709874291177	0	0	0.0137805992247692	0	0.0321793008103875	0	0.00326797385620915	0.0147728748813841	0.0212327266120329	0.00100753202412436	0.0122375499089586	0.00632339656729901	0.00701197462904211	0.00830506948844868	2.95450769046052e-20	0.00100082227903488	0	0.0119008098085002	0.00795558790813278	0.00279202373505319	0.0166340493557289	0.0106522383469204	0.000197085942939577	0.00539646663462374	5.98851863814406e-06	0.00318302387267905	0.00318407962689117	0.00713544821266572	0.00115591253826608	0.00322755588575807	0.00176154209161936	0.00594160054282156	0.00583090379008746	0.0305206722438181	0.00091371841126771
GC>AA	0.00850884424982024	0.0668176245523041	0.051431319250217	0.00669218103327369	0.0380543114418974	0	0.0791615562922534	2.48057236457039e-10	1.53317871841683e-13	0.00809151666923696	0.0626805407845553	0	0.057007717201892	0.0301918337827006	0.0449148947692503	0.104655844218782	0.0532519469585351	0.0474446711946405	0.0143537598150975	0.00540148688560189	0.0223716268674835	0.0628483448647945	0.0178161969771804	0.0107095985777788	0.0133526624474504	0.0192139387836805	3.6488551543417e-11	0.0252052037981667	3.68283655933264e-05	0.0218190489251348	0.0384726893194216	0.0164452601256058	0.0384779820436084	0.000741448047189449	0.0156738178139003	0.0155510263189938	0.0255094326200157	0.0272347038041138	0.0116566313530116	0.0258333096098103	0.000537683566538821	0.0202447442561601	0.0294096036398393	0.0163712490375496	0.0230987447163903	0.0119414657532368	1.97208125972216e-08	0.00863668034954649	0.0455019774647862	0.0301507537688442	0.0158632209852095	0.0674513245525798	0.00699523226468559	0.0799826071918539	0.0251246269519032	1.15480891953053e-06	1.54625048666787e-09	0.0421081588815291	0.000164145494469219	1.89822345635315e-05	0.0164754485381377	1.26293011862681e-13	0.0984573619178983	0.00300925242765799	3.78227256691067e-06	0.00926676630524083	0.00218804086780651	0.0616549275775601	0.00380014074595355	0.0623532352896345	0.0165612941010023	0.0135767019239865	0.0165908397772275	0.0403071017274472	0.00431083945768865	0.00915188652221062	0.00565834857580058	0.00183331489905477	0.0281156347846869	0.0878063779415183	0.0315020960145883	0.0277777777777778	0.0431126933305526	0.0285047519058223	0	0.0430746060945592	0.025586814852908	0	0.0540411430007078	0.057516339869281	0.0403157877557237	0.0605365196730887	0.00730950488098133	0.00043015581308399	0.040650406504065	0.0414873355338879	0.0106928954071987	0.0901361584301388	0.0328135705419606	3.16833717701468e-08	0.0217810157361826	0.0357180394457703	0.0571446403525555	0.00925439627471886	0.0219955135145678	0.000277820087170652	2.27801766368694e-06	0.00168213573462268	0.043501326259947	0.0351368511836298	0.0480753175800694	3.08995596042261e-06	0.218059786956983	0.0449903190285617	0.0837808421898445	0.0306122448979592	0.022988852732466	1.29054302611313e-05
GC>AG	0.00338738534377181	0.0181057875288964	0.0293485249773915	0.0146968506653368	0.0207679532939891	0	0.0112462346306818	3.32135932989412e-15	0.00113394264385097	0.00852298441237006	4.87503510547445e-06	0	0.0261389096340553	0.00622334964954257	0.0116800202418836	0.0327872605307506	0.0279941065038939	0.0290105294488209	0.0102903218496104	0.000116851075570448	0.00235479959817002	0.0196517593624295	0.00467682648863308	0.00161594970949013	0.012220116028547	0.00680316276372348	1.42209956796311e-09	0.000942078643898956	0.000223536670053248	0.0104145724975893	0.0131135409921252	0.0269276903553334	0.00812312954253955	0.000256128381821432	0.00497785042714684	0.00817640993003863	0.000168582188305588	0.00869951225842584	0.00110254754583785	0.00728976436987102	0.000589299731244439	0.00156364319465954	0.0180953001258386	0.00645896759160245	9.80546230090263e-05	3.54072544694504e-08	1.98052348510338e-09	0	0.0166039673683515	0.0150753768844221	0.00328111622870036	0.00507585758982022	0	0.0346412311359168	0.00831236463049615	6.56763489766523e-08	0.00468084053266934	0.0178766962726408	0.00999780996484463	2.72945555659171e-09	1.43128079684887e-20	0.00580173471302132	0.0304568848217493	9.51176960166369e-21	1.19740730284603e-10	5.11937911453018e-07	1.92579704879052e-07	0.00169392136737791	0.000879662209711471	0.0119106950888764	0.0172689394509144	0.00301665191934637	0	0.0201535508637236	0.000331188886525341	4.423498828082e-14	2.07462310962301e-08	0.0181722170512089	0.0140579580036909	0.0326383178958049	0	0.0036231884057971	0.00760338849404388	0.0352397923052491	0.0138712286116162	0.0155101382800951	0.0261921650448258	0	0.0285538595195029	0.0196078431372549	0.0134008696545346	0.0214948122854008	0	9.37873481977378e-06	0.017163504968383	0.0078422554890453	0.00274938166498091	0.00717672066373098	0.00990320829693466	4.32322894854036e-05	3.36768442402724e-08	0.0207846586520592	0.0168347374666474	0.00279763600074523	0.000470862218502084	0.017941152387807	8.11954497739963e-08	0.000464617661215234	0.00636604774535809	0.00890312354307871	0.0290356221221611	0.000729788267847924	0.0141799200540417	0.00603366518705963	0.0273532879974483	0.0204081632653061	0.0209879550721181	2.74341485678864e-12
GC>AT	0.00995465186407908	0.0151037223500259	0.0316470355778738	6.03462665387121e-18	0.00410796648435173	0.018532258181514	0.00401489997759275	6.23696274371798e-15	0.00581613135412487	0.0166496232239288	1.32424083040902e-06	0	0.0166791137664924	0.00589935604055408	0.0116573684177393	0.022566637231952	0.0309408545569354	0.0286063310838056	0.0240027737565486	0.00188164494152986	0.00392051461591711	0.0165270262706476	0.00474919775033227	0.000103079303469101	0.0112822818106216	0.12610715702045	0.00435243183414323	0.011503303801683	0.000918693457476825	0.0109452658851534	8.23321295566569e-07	0	0.0162462590850791	1.14541254675007e-05	0.00078330971574933	0.00610111249213314	4.98710025021074e-06	0.00694172419755349	0.00130129714638295	0.00445751082381968	0.00449686337621463	0.00657830953032075	0.0096650927628809	0.0193027100522379	0.00171569680661982	0.00053969254674599	0.00377504100644592	0.0188989464243709	0	0	0.0447375749909185	0.0517368819667167	0.00323326879894295	0.0312266038871949	0.00468478026076321	3.08856999231778e-06	1.46059590989673e-07	5.18793670607783e-05	0.00816229078344773	1.64390900271785e-05	0.00643932711013454	1.52897228659288e-20	0.022321218886504	0.000896477197247137	0.00163772026198077	0.000449768254517908	6.25219573993e-08	0.0347832589411649	0.00126671358198452	0.0351340369860022	0	0.00224802407802982	0	0.0143953934740883	5.78500461704182e-12	9.20660175664415e-05	0.00427240730945294	0.0213936605207911	0.0146221215651463	0.0586052165279404	0.0103681187536554	0.0169082125603865	2.38762179130517e-10	0.0315389973066231	0.0246678598894249	0.0127872907525201	0.0258592304676737	0.226775637622095	0	0.00980392156862745	0.0142334598161704	0.0257452042339933	0.00193712045259896	0.00352134278603765	0.00903342366757001	0.0173461333359024	0.000259312837325154	0.0338876919319614	0.012939035565051	7.53352999766196e-17	0.00151926190472135	0.0127286052935262	0.0156017783973003	0.00850284740639389	1.82164402132367e-08	0.0212825868052719	6.32863696762374e-06	0.00034026695667879	0.00742705570291777	0.00846939745910724	0.0242835693176323	2.26024850045743e-08	0.0353725873200123	0.0133026644096953	0.00350930580886081	0.0160349854227405	0	0
GC>CA	0.00972286551209073	0.00809141119260809	0.0113687885425053	0.000631728398560273	0.0132649228947189	0.0119876851283331	0.00555132102005875	1.93335262816578e-08	0.00671209554839842	0.0047139972828752	0.016347805030783	0	0.00697037590241474	0.00271832533430466	0.00832128501214514	5.99911459445232e-05	0.0103136181856451	0	0.00313205107019755	1.47736761895319e-20	0.00153231726119867	0.00843806405205897	0.0049603404657702	0.000218506302050034	8.88118585864302e-11	0	1.04057416554413e-10	0.00611214383709328	0	0.00871314977296877	5.89896596466058e-05	0.0136580815009252	0.00812312954253955	7.88432715051723e-07	0.00168071186920296	0	0.00386522537631116	0.00636720843890718	0.000380835743416589	0.00130346893522457	0.000401541913139611	0.00358545026361599	1.25165343609851e-19	0.0155878400683422	0.00777906373865407	0.000134639181679571	0.00166415043107605	0	0	0	0.00151652796579385	0.0103473763933433	0.0129330751957718	0.00163169280904293	0.00398078141095684	0.000621396056222701	0.0091445290400007	0.00460262197702166	0.00636571742032943	0.000627401805565236	0.00881395486743158	0.000268730032006861	0.00761141615872849	9.51176960166369e-21	0.000692910880558953	0.00158607121942183	0.0019795304111717	0.019276597741651	0.00061576354679803	0.0073899088283674	0	0.00455668872440537	0	0.00671785028790787	0.00118938627680941	0	0	0	0	0.00304434869506493	0	0.00845410628019324	0.00375417300913759	0.00670372602298378	0	0	0.0129296152338368	0	0.0132847654277347	0.00718954248366013	0.0144505251433153	0	0.00199950152301788	0	0.000903342366757001	0.00557562671575718	0.00405056412641268	0.0138753206426758	0.00588144066285195	0.00286043801568275	0.00650789741910606	0.00427808263926556	0.00294535448762602	9.67986245399596e-10	0.00123743271569166	2.57213239051398e-07	0.000208276262026408	0.00539098474177391	0.00371352785145889	0.00158989168432478	0.01815983210275	0.0010323503732477	0.00436235482559917	0.00414628304531945	0.036579521023228	0.0174927113702624	2.54574189190834e-08	0
GC>CG	7.01304298468706e-20	0.00060612555564223	6.59486988191164e-20	0	0	0	0.00182682510373013	0	0.000409950376322579	0	0	0	0.000995767986059248	0	0.000185762889255212	0	0.00252578404546411	0	0	1.47736761895319e-20	1.03347140871053e-20	1.31286049473804e-20	0.000569953443937813	0.000529588491460777	0	0	0.000569525996505168	0	0	0	0	0	0	4.10758201476109e-05	0	0	0.00387070063020163	0.000193369714748827	5.25613871708537e-05	2.95770432963486e-21	0.00305829518095068	0	0	1.61074789126244e-19	0.000958383003205944	0	0	0	0	0	0.000758263982896924	0	0	3.26605435751417e-20	0.000160915562065369	0.000417088382010673	0	0	0	0	0.000397955663600537	1.52897228659288e-20	0.000340962693681212	9.51176960166369e-21	0	0	0	0	8.79662209711471e-05	0	0	0	0	0	0	0	0.0033473373950904	0	0	0	0	0	0	0	0	0	0	0	0	0.00065359477124183	0	0	0	0	0	0	0	2.95450769046052e-20	0.00136070549309257	0	0.00117748026234022	0.00105138257723204	6.04570029898002e-20	0.00186694298708331	0	0	0	0	0.00212201591511936	0.000284460530159246	0	0	3.96637681191336e-22	0	0	0.0043731778425656	0	0
GC>TA	0.00171960326788785	7.49901584923469e-20	0.00624732382358109	0.0111805823457845	0.00220941484201967	0	1.73729905086234e-08	0.00163760530500299	3.98495154469637e-20	0.0131541806441302	0.00490627704968841	0	0.00298730395817775	0.00290030442936801	0.00147282520912085	0	0.0088402441591244	0.00973710343531014	0	0.00111120095736653	1.03347140871053e-20	0.00482466046172318	0.00271929697109954	6.16489096362614e-19	0.0056328718968336	0.00494655860412423	1.22182126473006e-05	0	0.00213430528358203	0.00448760233875928	0.000799370640750784	0	0.00470286447199658	5.82678002243933e-16	0.00252840278058482	0.00165315273551321	0	0.00173267833389713	0.00216759985967961	0.00149394093265878	3.16104136355495e-13	0.00214852752557136	0.0108266418276607	0.00379676061604335	8.08167272673559e-17	3.04004901123978e-09	0.00118771482358676	0	0.0078437007236028	0	0.00454958389738154	0.0103473763933433	0	0.00448127444327785	0.00788448469813139	0	0.00279837218049914	0.00107248152267634	0.000875643758207648	4.16479191959585e-11	0.00571919815112414	1.52897228659288e-20	0.00450882365213752	0.00077259621371468	0.000198144464019469	0.00140957533171014	1.48104977020852e-09	0.00542418055344184	0.000211118930330753	0.00499141281649159	0	0.00145875686470154	0	0.00287907869481766	0.00122575806910667	0	0.00016082951409746	0	0.0157286979629904	0.0057362752091533	0	0.00483091787439614	0.0052675660396446	0	0	0	0.0130204167445201	0	0	0.0065359477124183	0.0145045116747909	0	0	0	0.002710027100271	0.00470951314154842	0.000140104837655935	0.0104334335218215	0.00285808472805445	0	0.00142205634228496	0.00488169876325102	0.00355411298607154	0.00204084539548758	0	1.22309963053756e-10	0.000746777724132879	0.00521659822230625	0.000530503978779841	0.00661309166846223	0	0.00180966505554319	0.0164613423566376	0.00488458498560154	0	0	0	0
TA>AT	0.00448270896785226	0.00586539888795079	0.0254823242798225	4.21578997710329e-12	0.0108868732905951	0.0406487369708177	0.00975902866614908	0.0046155587806459	0.0187278825217678	8.62221422990866e-06	5.20994722742004e-05	0.244681121374815	0.0109534478466517	0.00829220226668599	0.00684019636289368	0.021307649905243	0.016207114291728	0.0196739597074829	0.0651910608220096	0.00334226848715566	0.00602607309816648	0.0290486885029583	0.00715192711783239	0.00142620291418993	0.0102836076112261	0.00768988272891815	0.0276323930818832	0.0248578529965875	0.00779170639902369	2.10449521123799e-10	0.0134622982601071	0.0546553515884435	0.0145361265498076	0.000847921599216135	3.55119770358301e-10	0.000408126782985277	0	0.0154200730571109	0.00218654958315706	0.00199341279247712	0.0446995469080317	0.00629530432527936	0.00485094771628436	0.00779714695412616	1.22200383236152e-06	0.0144806014299646	0.0354328935992371	0.0473275577809012	0.0305085275336136	0.0050251256281407	0.0519690171512402	0.0234207815254335	0.054530119506174	0.0248873175865094	0.00218194745108925	0.0288093509520886	0.0165719158242055	0.0504869433443784	0.0294069439700932	0.0086981851783851	0.00549867256567863	0.00157297490618806	0.023394381785293	0.00143828457511889	0.0322792139918609	0.00610202079300921	0.00436233861268372	0.0401357169809016	0.00248064743138635	0.0106728434847841	0.0693268708564939	0.00757460049791247	0	0.00287907869481766	0.00831823826362189	0.00137274153333896	0.0453631818489166	0.027710841705123	0	0.00573627540404828	0	0.0108695652173913	0.0157971979484273	0.0150956870350153	0	0	0.0128690792722491	0.0159809904728098	0.0129238896486059	0.0065359477124183	0.0445853283854431	4.23177869842926e-07	0.0226312122249175	0	0.00632339656729901	0.0211550199608286	0.0153652133985985	0.0218837245634952	0.00388030098258223	0.0050120948903852	0.00658543839606811	0.0109608314724037	0.0229797898474109	0.00507911710584209	0.130038316880453	0.000130494265905885	5.18970023115269e-08	0.0508438040525917	0.00954907161803713	0.00392501031582577	0.00592478126547562	0.00324797117259167	0.00765030491776897	0.0378503016035861	0.0020016849537071	0.0174927113702624	0.0259399888722485	1.24712770175673e-08
TA>CG	7.01304298468706e-20	7.49901584923469e-20	0.00207406156381671	0.00272477675708305	0	0	0.00220108024690847	0	0.00375432116755765	0.0116961449881227	0	0	0.000746825989544436	0	3.4277067741507e-07	0	0.00168385603030941	0	0	1.47736761895319e-20	0.000122945839416362	0.00125226000649825	0	9.34916870329108e-11	0	0.00124239095200931	0.00116034514767761	0	0.00483759538549696	0.00923325616164645	0.00835916099755323	0	0.000427533133817871	7.04483734557202e-18	0	0.00695052066810751	0	0.00069659502935466	1.22434418550363e-21	2.95770432963486e-21	0.00566241571075583	0.000234137979840564	0	0	0	0.000482198177909457	0.00415280038280567	0.00688150623621407	0	0	0.00379131991448462	0.00517368819667167	0	0.00136315960495982	3.18915429741076e-20	0.00110113979940448	0.0202920329597815	0.0132932879059776	0.00327172992636182	0.000697740114887572	0.00259792324710123	1.52897228659288e-20	0.00136385077472485	9.51176960166369e-21	0.000595523562694157	3.77652058701906e-11	0	4.52076174033014e-05	0.000140745953553835	0	0	0	0	0	0.00108302916506274	0	0.00781045392187761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108503635112136	0	0	0	0	0.00233822559655945	0.000452433098377833	0	7.41294562710689e-20	6.73484950768636e-20	0.000381372184766667	0	0	0	0.000894210270367998	0	0.00106100795755968	0	0	0	0	0	0	0.00145772594752187	0.00490272609203839	0
